SKU,Product Name,Category,Brand,Cost Price
14.376.0010,"Still Head, Plain With Thermometer Socket, SS 14/23, CS to fit flask 19/26, CS to fit condenser 19/26",Non Volumetric Glassware,1,66.07
14.376.0015,"Still Head, Plain With Thermometer Socket, SS 14/23, CS to fit flask 24/29, CS to fit condenser 19/26",Non Volumetric Glassware,1,67.07
14.376.0020,"Still Head, Plain With Thermometer Socket, SS 14/23, CS to fit flask 29/32, CS to fit condenser 19/26",Non Volumetric Glassware,1,72.07
14.376.0025,"Still Head, Plain With Thermometer Socket, SS 14/23, CS to fit flask 34/35, CS to fit condenser 19/26",Non Volumetric Glassware,1,78.08
14.376.0030,"Still Head, Plain With Thermometer Socket, SS 14/23, CS to fit flask 24/29, CS to fit condenser 24/29",Non Volumetric Glassware,1,72.07
14.376.0035,"Still Head, Plain With Thermometer Socket, SS 14/23, CS to fit flask 34/35, CS to fit condenser 24/29",Non Volumetric Glassware,1,80.08
14.376.0040,"Still Head, Plain With Thermometer Socket, SS 14/23, CS to fit flask 29/32, CS to fit condenser 24/29",Non Volumetric Glassware,1,76.08
14.376.0045,"Still Head, Plain With Thermometer Socket, SS 14/23, CS to fit flask 29/32, CS to fit condenser 29/32",Non Volumetric Glassware,1,79.08
14.376.0050,"Still Head, Plain With Thermometer Socket, SS 14/23, CS to fit flask 34/35, CS to fit condenser 29/32",Non Volumetric Glassware,1,82.08
14.380.0005,"Claisen Head, Sloping, With Two 14/23 Sockets, SS 14/23, CS to fit flask 14/23, CS to fit condenser 14/23",Non Volumetric Glassware,1,105.96
14.380.0010,"Claisen Head, Sloping, With Two 14/23 Sockets, SS 14/23, CS to fit flask 19/26, CS to fit condenser 19/26",Non Volumetric Glassware,1,112.19
14.380.0015,"Claisen Head, Sloping, With Two 14/23 Sockets, SS 14/23, CS to fit flask 24/29, CS to fit condenser 19/26",Non Volumetric Glassware,1,115.72
14.380.0020,"Claisen Head, Sloping, With Two 14/23 Sockets, SS 14/23, CS to fit flask 24/29, CS to fit condenser 24/29",Non Volumetric Glassware,1,119.25
14.380.0025,"Claisen Head, Sloping, With Two 14/23 Sockets, SS 14/23, CS to fit flask 29/32, CS to fit condenser 29/32",Non Volumetric Glassware,1,135.23
14.380.0030,"Claisen Head, Sloping, With Two 14/23 Sockets, SS 14/23, CS to fit flask 34/35, CS to fit condenser 24/29",Non Volumetric Glassware,1,133.78
14.382.0100,"Splash Head Adapters, for Rotavaps Anticlamp without return hole., Bulb Cap.100ml, CS 29/32, CS 14/23",Non Volumetric Glassware,1,155.85
14.382.0250,"Splash Head Adapters, for Rotavaps Anticlamp without return hole., Bulb Cap.250ml, CS 29/32, CS 19/26",Non Volumetric Glassware,1,232.61
14.382.0500,"Splash Head Adapters, for Rotavaps Anticlamp without return hole., Bulb Cap.500ml, CS 29/32, CS 24/29",Non Volumetric Glassware,1,317.67
14.384.0005,"Splash Head Adapter, Pear Shape, Straight, Socket to
fit flask14/23, Cone to fit condenser 14/23",Non Volumetric Glassware,1,127.13
14.384.0010,"Splash Head Adapter, Pear Shape, Straight, Socket to
fit flask19/26, Cone to fit condenser 24/29",Non Volumetric Glassware,1,129.13
14.384.0015,"Splash Head Adapter, Pear Shape, Straight, Socket to
fit flask29/32, Cone to fit condenser 29/32",Non Volumetric Glassware,1,138.14
14.388.0005,"Splash Head, Pear Shape, Vertical, Cone to
fit flask14/23, Cone to fit condenser 14/23",Non Volumetric Glassware,1,146.59
14.388.0010,"Splash Head, Pear Shape, Vertical, Cone to
fit flask19/26, Cone to fit condenser 19/26",Non Volumetric Glassware,1,148.70
14.388.0015,"Splash Head, Pear Shape, Vertical, Cone to
fit flask24/29, Cone to fit condenser 19/26",Non Volumetric Glassware,1,149.75
14.388.0020,"Splash Head, Pear Shape, Vertical, Cone to
fit flask24/29, Cone to fit condenser 24/29",Non Volumetric Glassware,1,150.80
14.388.0025,"Splash Head, Pear Shape, Vertical, Cone to
fit flask29/32, Cone to fit condenser 29/32",Non Volumetric Glassware,1,158.81
14.392.0005,"Splash Head, Pear Shape, Sloping, Cone to
fit flask14/23, Cone to fit condenser 14/23",Non Volumetric Glassware,1,133.08
14.392.0010,"Splash Head, Pear Shape, Sloping, Cone to
fit flask19/26, Cone to fit condenser 19/26",Non Volumetric Glassware,1,135.20
14.392.0015,"Splash Head, Pear Shape, Sloping, Cone to
fit flask24/29, Cone to fit condenser 19/26",Non Volumetric Glassware,1,136.25
14.392.0020,"Splash Head, Pear Shape, Sloping, Cone to
fit flask24/29, Cone to fit condenser 24/29",Non Volumetric Glassware,1,137.30
14.392.0025,"Splash Head, Pear Shape, Sloping, Cone to
fit flask29/32, Cone to fit condenser 29/32",Non Volumetric Glassware,1,145.32
14.396.0005,"Steam Distillation Head, Sloping, Cone to
fit flask24/29, Cone to fit condenser 19/26",Non Volumetric Glassware,1,156.27
14.396.0010,"Steam Distillation Head, Sloping, Cone to
fit flask34/35, Cone to fit condenser 19/26",Non Volumetric Glassware,1,164.16
14.396.0015,"Steam Distillation Head, Sloping, Cone to
fit flask34/35, Cone to fit condenser 24/29",Non Volumetric Glassware,1,165.23
14.399.0005,"Adapter, Cone To Flexible Tubing Right Angle Connection With Screw Thread (Straight), SS 14/23",Non Volumetric Glassware,1,63.57
14.399.0010,"Adapter, Cone To Flexible Tubing Right Angle Connection With Screw Thread (Straight), SS 19/26",Non Volumetric Glassware,1,66.69
14.399.0015,"Adapter, Cone To Flexible Tubing Right Angle Connection With Screw Thread (Straight), SS 24/29",Non Volumetric Glassware,1,70.22
14.399.0020,"Adapter, Cone To Flexible Tubing Right Angle Connection With Screw Thread (Straight), SS 29/32",Non Volumetric Glassware,1,70.22
14.400.0005,"Adapter, Cone To Flexible Tubing Right Angle Connection With Screw Thread (Right Angle), SS 14/23",Non Volumetric Glassware,1,71.25
14.400.0010,"Adapter, Cone To Flexible Tubing Right Angle Connection With Screw Thread (Right Angle), SS 19/26",Non Volumetric Glassware,1,74.36
14.400.0015,"Adapter, Cone To Flexible Tubing Right Angle Connection With Screw Thread (Right Angle), SS 24/29",Non Volumetric Glassware,1,77.90
14.400.0020,"Adapter, Cone To Flexible Tubing Right Angle Connection With Screw Thread (Right Angle), SS 29/32",Non Volumetric Glassware,1,77.90
14.404.0005,"Adapter, Cone To Flexible Tubing, Straight Connection With Glass Stopcock, CS 14/23",Non Volumetric Glassware,1,133.20
14.404.0010,"Adapter, Cone To Flexible Tubing, Straight Connection With Glass Stopcock, CS 19/26",Non Volumetric Glassware,1,136.33
14.404.0015,"Adapter, Cone To Flexible Tubing, Straight Connection With Glass Stopcock, CS 24/29",Non Volumetric Glassware,1,139.85
14.404.0020,"Adapter, Cone To Flexible Tubing, Straight Connection With Glass Stopcock, CS 29/32",Non Volumetric Glassware,1,147.84
14.408.0005,"Adapter, Cone To Flexible Tubing, Right Angle Connection With Glass Stopcock, CS 14/23",Non Volumetric Glassware,1,133.19
14.408.0010,"Adapter, Cone To Flexible Tubing, Right Angle Connection With Glass Stopcock, CS 19/26",Non Volumetric Glassware,1,136.31
14.408.0015,"Adapter, Cone To Flexible Tubing, Right Angle Connection With Glass Stopcock, CS 24/29",Non Volumetric Glassware,1,139.84
14.408.0020,"Adapter, Cone To Flexible Tubing, Right Angle Connection With Glass Stopcock, CS 29/32",Non Volumetric Glassware,1,147.83
14.412.0005,"Adapter, Socket To Flexible Tubing, Straight Connection With Glass Stopcock, SS 14/23",Non Volumetric Glassware,1,131.66
14.412.0010,"Adapter, Socket To Flexible Tubing, Straight Connection With Glass Stopcock, SS 19/26",Non Volumetric Glassware,1,133.39
14.412.0015,"Adapter, Socket To Flexible Tubing, Straight Connection With Glass Stopcock, SS 24/29",Non Volumetric Glassware,1,138.22
14.412.0020,"Adapter, Socket To Flexible Tubing, Straight Connection With Glass Stopcock, SS 29/32",Non Volumetric Glassware,1,146.40
14.416.0005,"Adapter, Socket To Flexible Tubing, Right Angle Connection With Glass Stopcock, SS 14/23",Non Volumetric Glassware,1,131.66
14.416.0010,"Adapter, Socket To Flexible Tubing, Right Angle Connection With Glass Stopcock, SS 19/26",Non Volumetric Glassware,1,133.38
14.416.0015,"Adapter, Socket To Flexible Tubing, Right Angle Connection With Glass Stopcock, SS 24/29",Non Volumetric Glassware,1,138.22
14.416.0020,"Adapter, Socket To Flexible Tubing, Right Angle Connection With Glass Stopcock, SS 29/32",Non Volumetric Glassware,1,146.39
14.420.0005,"Adapter, Cone With Stem To Flexible Tubing Right Angle Connection, CS 14/23",Non Volumetric Glassware,1,48.75
14.420.0010,"Adapter, Cone With Stem To Flexible Tubing Right Angle Connection, CS 19/26",Non Volumetric Glassware,1,50.48
14.420.0015,"Adapter, Cone With Stem To Flexible Tubing Right Angle Connection, CS 24/29",Non Volumetric Glassware,1,55.58
14.420.0020,"Adapter, Cone With Stem To Flexible Tubing Right Angle Connection, CS 29/32",Non Volumetric Glassware,1,63.74
14.424.0005,"Adapter, Socket To Flexible Tubing Straight Connection, SS 14/23",Non Volumetric Glassware,1,51.54
14.424.0010,"Adapter, Socket To Flexible Tubing Straight Connection, SS 19/26",Non Volumetric Glassware,1,53.27
14.424.0015,"Adapter, Socket To Flexible Tubing Straight Connection, SS 24/29",Non Volumetric Glassware,1,58.24
14.424.0020,"Adapter, Socket To Flexible Tubing Straight Connection, SS 29/32",Non Volumetric Glassware,1,66.41
14.428.0005,"Adapter, Socket To Cone With Side Arm And Screw Thread, SS 14/23, CS 14/23",Non Volumetric Glassware,1,107.54
14.428.0010,"Adapter, Socket To Cone With Side Arm And Screw Thread, SS 14/23, CS 19/26",Non Volumetric Glassware,1,110.65
14.428.0015,"Adapter, Socket To Cone With Side Arm And Screw Thread, SS 14/23, CS 24/29",Non Volumetric Glassware,1,114.18
14.428.0020,"Adapter, Socket To Cone With Side Arm And Screw Thread, SS 14/23, CS 29/32",Non Volumetric Glassware,1,141.68
14.428.0025,"Adapter, Socket To Cone With Side Arm And Screw Thread, SS 19/26, CS 19/26",Non Volumetric Glassware,1,131.90
14.428.0030,"Adapter, Socket To Cone With Side Arm And Screw Thread, SS 19/26, CS 24/29",Non Volumetric Glassware,1,135.43
14.428.0035,"Adapter, Socket To Cone With Side Arm And Screw Thread, SS 19/26, CS 29/32",Non Volumetric Glassware,1,143.41
14.428.0040,"Adapter, Socket To Cone With Side Arm And Screw Thread, SS 24/29, CS 24/29",Non Volumetric Glassware,1,140.26
14.428.0045,"Adapter, Socket To Cone With Side Arm And Screw Thread, SS 24/29, CS 29/32",Non Volumetric Glassware,1,148.25
14.428.0050,"Adapter, Socket To Cone With Side Arm And Screw Thread, SS 29/32, CS 29/32",Non Volumetric Glassware,1,148.25
14.432.0005,"U Tube With Two Sockets, SS 14/23",Non Volumetric Glassware,10,76.34
14.432.0010,"U Tube With Two Sockets, SS 19/26",Non Volumetric Glassware,10,106.79
14.436.0005,"Drying Tube, CS 14/23",Non Volumetric Glassware,10,44.21
14.436.0010,"Drying Tube, CS 19/26",Non Volumetric Glassware,10,46.70
14.436.0015,"Drying Tube, CS 24/29",Non Volumetric Glassware,10,49.18
14.436.0020,"Drying Tube, CS 29/32",Non Volumetric Glassware,10,54.91
14.442.1423.0050,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 14/23, Flask Cap. 50ml",Non Volumetric Glassware,6,46.63
14.442.1423.0100,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 14/23, Flask Cap. 100 ml",Non Volumetric Glassware,6,51.74
14.442.1423.0250,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 14/23, Flask Cap. 250 ml",Non Volumetric Glassware,6,52.37
14.442.1423.0500,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 14/23, Flask Cap. 500 ml",Non Volumetric Glassware,6,56.81
14.442.1423.1000,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 14/23, Flask Cap. 1000 ml",Non Volumetric Glassware,6,57.17
14.442.1423.2000,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 14/23, Flask Cap. 2000 ml",Non Volumetric Glassware,6,69.18
14.442.1423.5000,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 14/23, Flask Cap. 5000 ml",Non Volumetric Glassware,6,69.84
14.442.1423.9910,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 14/23, Flask Cap. 10000 ml",Non Volumetric Glassware,6,72.85
14.442.1423.9920,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 14/23, Flask Cap. 20000 ml",Non Volumetric Glassware,6,75.34
14.442.1926.0050,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 19/26, Flask Cap. 50ml",Non Volumetric Glassware,6,55.28
14.442.1926.0100,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 19/26, Flask Cap. 100 ml",Non Volumetric Glassware,6,55.43
14.442.1926.0250,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 19/26, Flask Cap. 250 ml",Non Volumetric Glassware,6,56.17
14.442.1926.0500,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 19/26, Flask Cap. 500 ml",Non Volumetric Glassware,6,60.75
14.442.1926.1000,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 19/26, Flask Cap. 1000 ml",Non Volumetric Glassware,6,61.22
14.442.1926.2000,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 19/26, Flask Cap. 2000 ml",Non Volumetric Glassware,6,73.55
14.442.1926.5000,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 19/26, Flask Cap. 5000 ml",Non Volumetric Glassware,6,74.47
14.442.1926.9910,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 19/26, Flask Cap. 10000 ml",Non Volumetric Glassware,6,77.67
14.442.1926.9920,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 19/26, Flask Cap. 20000 ml",Non Volumetric Glassware,6,80.79
14.442.2429.0050,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 24/29, Flask Cap. 50ml",Non Volumetric Glassware,6,60.17
14.442.2429.0100,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 24/29, Flask Cap. 100 ml",Non Volumetric Glassware,6,60.40
14.442.2429.0250,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 24/29, Flask Cap. 250 ml",Non Volumetric Glassware,6,61.37
14.442.2429.0500,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 24/29, Flask Cap. 500 ml",Non Volumetric Glassware,6,66.29
14.442.2429.1000,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 24/29, Flask Cap. 1000 ml",Non Volumetric Glassware,6,66.99
14.442.2429.2000,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 24/29, Flask Cap. 2000 ml",Non Volumetric Glassware,6,80.01
14.442.2429.5000,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 24/29, Flask Cap. 5000 ml",Non Volumetric Glassware,6,81.47
14.442.2429.9910,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 24/29, Flask Cap. 10000 ml",Non Volumetric Glassware,6,85.50
14.442.2429.9920,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 24/29, Flask Cap. 20000 ml",Non Volumetric Glassware,6,90.00
14.442.2932.0050,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 29/32, Flask Cap. 50ml",Non Volumetric Glassware,6,69.51
14.442.2932.0100,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 29/32, Flask Cap. 100 ml",Non Volumetric Glassware,6,69.81
14.442.2932.0250,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 29/32, Flask Cap. 250 ml",Non Volumetric Glassware,6,70.95
14.442.2932.0500,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 29/32, Flask Cap. 500 ml",Non Volumetric Glassware,6,76.12
14.442.2932.1000,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 29/32, Flask Cap. 1000 ml",Non Volumetric Glassware,6,76.98
14.442.2932.2000,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 29/32, Flask Cap. 2000 ml",Non Volumetric Glassware,6,90.50
14.442.2932.5000,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 29/32, Flask Cap. 5000 ml",Non Volumetric Glassware,6,92.37
14.442.2932.9910,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 29/32, Flask Cap. 10000 ml",Non Volumetric Glassware,6,97.01
14.442.2932.9920,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 29/32, Flask Cap. 20000 ml",Non Volumetric Glassware,6,102.52
14.442.3435.0050,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 34/35, Flask Cap. 50ml",Non Volumetric Glassware,6,76.39
14.442.3435.0100,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 34/35, Flask Cap. 100 ml",Non Volumetric Glassware,6,76.72
14.442.3435.0250,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 34/35, Flask Cap. 250 ml",Non Volumetric Glassware,6,77.94
14.442.3435.0500,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 34/35, Flask Cap. 500 ml",Non Volumetric Glassware,6,83.23
14.442.3435.1000,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 34/35, Flask Cap. 1000 ml",Non Volumetric Glassware,6,84.18
14.442.3435.2000,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 34/35, Flask Cap. 2000 ml",Non Volumetric Glassware,6,97.96
14.442.3435.5000,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 34/35, Flask Cap. 5000 ml",Non Volumetric Glassware,6,100.02
14.442.3435.9910,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 34/35, Flask Cap. 10000 ml",Non Volumetric Glassware,6,105.14
14.442.3435.9920,"Thermometer Pocket, Long type, for sealing to required length, (for angular flask only), CS 34/35, Flask Cap. 20000 ml",Non Volumetric Glassware,6,111.17
14.444.0005,"Air Leak Tube/Gas Inlet Tube, CS 14/23",Non Volumetric Glassware,10,34.96
14.444.0010,"Air Leak Tube/Gas Inlet Tube, CS 19/26",Non Volumetric Glassware,10,35.98
14.444.0015,"Air Leak Tube/Gas Inlet Tube, CS 24/29",Non Volumetric Glassware,10,37.50
14.444.0020,"Air Leak Tube/Gas Inlet Tube, CS 29/32",Non Volumetric Glassware,10,41.33
14.448.0005,"Adapter Cone Screw Thread, To fit
stirrer 6 mm, CS 14/23",Non Volumetric Glassware,10,49.03
14.448.0010,"Adapter Cone Screw Thread, To fit
stirrer 6 mm, CS 19/26",Non Volumetric Glassware,10,51.90
14.448.0015,"Adapter Cone Screw Thread, To fit
stirrer 6 mm, CS 24/29",Non Volumetric Glassware,10,55.23
14.448.0020,"Adapter Cone Screw Thread, To fit
stirrer 6 mm, CS 29/32",Non Volumetric Glassware,10,62.60
